0.3,0.3,0.3
0.299909539647899,0.310205782260808,0.30654869242857
0.308416148065521,0.315283384225233,0.307215235829049
0.306582775888149,0.320175995320719,0.315619992848571
0.316015559364911,0.339511994127444,0.327631911363216
0.31989457854914,0.35308837729567,0.334655930162537
0.319978599502766,0.370484422075369,0.330195288089029
0.32713010745891,0.364754944348858,0.340660830090557
0.333234628298559,0.36516237788179,0.351328958031299
0.335175372067394,0.369093456831877,0.357895185189924
0.342243608554102,0.369983596469787,0.364114776412431
0.344603663954529,0.375653544129628,0.358423921456349
0.34292146025706,0.376559076993753,0.368416739769562
0.349788884866316,0.389055910020589,0.373447951814494
0.363181079584843,0.400578617113617,0.378631341678031
0.362068591656436,0.400718123408866,0.379267706383352
0.367451208119475,0.393714271154035,0.383800229095147
0.369269375817807,0.388381156055774,0.385194113842297
0.366055971930549,0.392815558644051,0.389162426261815
0.373514309296226,0.406629290322487,0.38448644179004
0.372851763616157,0.408849235193945,0.395926553620567
0.389042780332622,0.413144718689811,0.392257060970161
0.383281459615446,0.420038203631317,0.387557836003685
0.382987809361732,0.42143626831897,0.39111825028752
0.384890873335665,0.413646185027714,0.404155319171549
0.380669518972379,0.425266807396274,0.414081205350683
0.374801161742585,0.44271618266663,0.426098549975588
0.372345148729114,0.432376858892491,0.413673582249546
0.372893678030757,0.432760336909077,0.427240135748757
0.392267012323168,0.432657447392736,0.435933160729541
0.3948403565662,0.442493380544963,0.434608572873128
0.410595852117767,0.438839937328846,0.435228509940498
0.409448176748045,0.424997321862466,0.442124534142322
0.410857626687378,0.415245906288729,0.441871682575172
0.427361587142692,0.41481798257988,0.438951483494069
0.429998932551142,0.407598824871222,0.433341283976156
0.436634918928483,0.401465995095162,0.446071716535122
0.443677513436226,0.41373690418662,0.441237833191307
0.448703759197587,0.423363487025497,0.433116069818259
0.449153686962883,0.425642500888332,0.443849128467209
0.440730345916211,0.419651882274452,0.448018055096906
0.4538559391764,0.412989177665044,0.444099479009243
0.444973988311922,0.411263990147661,0.438824680953497
0.452792900640236,0.417882063236524,0.440621054516038
0.451409045608082,0.416519757539718,0.442863404002059
0.457895629030984,0.413677346190322,0.436815985921322
0.460714261211477,0.406790097090361,0.442085582644614
0.463250177831887,0.399077674188131,0.43309861362084
0.44271921935948,0.402324577870021,0.437112492741638
0.436629378265847,0.405240537809986,0.438661593580989
0.446278749927265,0.391629050046243,0.445068790683403
0.459934219332036,0.390718192575197,0.441133996723107
0.470948592250831,0.389107201517609,0.447336814087556
0.458431351943193,0.400164627363975,0.438845959605608
0.465521058848442,0.40061532604995,0.444645739169178
0.45977521545725,0.404247144632905,0.44012413905102
0.458723754990208,0.400815763547477,0.441202822016972
0.442041610502107,0.400607665481333,0.447638641665443
0.448212506759362,0.381499981821181,0.451850762545207
0.44533634068371,0.370889594251093,0.4488994873523
0.449483608095648,0.373868147788069,0.445772469958362
0.467001662246015,0.3872854050608,0.43742719886339
0.464769916909423,0.400026122398487,0.431226493522047
0.468424182516106,0.398750280278542,0.431756658784852
0.450985946367425,0.401984854261108,0.417546966304121
0.436867678552544,0.403364892689928,0.422563836253622
0.445059132337884,0.416333241883303,0.420795428622141
0.451772472402337,0.406084041921397,0.442609867963923
0.456991339198454,0.405167095835951,0.451883637412993
0.466175119356497,0.403190062053526,0.434115857448696
0.465223436404907,0.402928280959195,0.426159800792408
0.46593814627545,0.41110518354415,0.451163050586921
0.463523032086229,0.417860168801604,0.452580500196583
0.450272728352407,0.41012143946965,0.44430129631599
0.462076465527167,0.389871735864361,0.444487960105763
0.45810006685955,0.384331116085408,0.427674923350457
0.452228592657017,0.395936685142189,0.424492124780099
0.44893078903986,0.406235765720369,0.413945234436102
0.425821424042667,0.406379651136764,0.414424801488761
0.426522246138019,0.430041838784893,0.424929658721011
0.426663675506364,0.435009680691866,0.435090169902256
0.419583186058825,0.433184797407362,0.434099877097033
0.420231098328719,0.437116110584973,0.432384325768988
0.424440827648744,0.430281758112836,0.440874827786792
0.423937789497828,0.42796519829732,0.446176236388614
0.431603776036973,0.432019998679907,0.443255917198714
0.427709301594801,0.427591235860182,0.447500047857168
0.428907488788953,0.434051112904642,0.465092216892007
0.428000918678065,0.441553402766596,0.469663534037578
0.431554039849607,0.435350852670034,0.490071101587522
0.440765514386283,0.445010201467012,0.486050359720792
0.440981862151739,0.44785151379265,0.489196922214988
0.443716470527056,0.440050022589781,0.482160205778494
0.447585664971072,0.441478705449488,0.46083915369789
0.448891234098362,0.431392355814791,0.462396371646041
0.454693609868552,0.429796007268009,0.450472417216176
0.443588898294515,0.423295615533886,0.463699023091535
0.459872388907065,0.421698118633092,0.465985590638554
0.471523040897638,0.435095330720006,0.461030291912685
0.478377033204854,0.433505246557353,0.458432305469371
0.475617113823393,0.425741658423934,0.470063538115861
0.480278110665166,0.424524414393278,0.46579513280224
0.467663097780647,0.434890583264115,0.465742320261415
0.463616917654263,0.436980099390264,0.463535820707147
0.465794313464907,0.439639177112755,0.458688569474035
0.466769578708688,0.450365806164852,0.449957328392441
